id,name,state,dist,tmax,tmax_sflag,tmin,tmin_sflag,prcp,prcp_sflag,date
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,12.2,W,0.6,W,117.0,W,2018-03-01
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,3.3,W,-2.1,W,0.0,W,2018-03-02
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,5.0,W,-3.8,W,0.0,W,2018-03-03
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,5.6,W,-4.9,W,0.0,W,2018-03-04
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,5.0,W,-6.6,W,0.0,W,2018-03-05
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,6.7,W,-2.1,W,36.0,W,2018-03-06
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,4.4,W,-2.1,W,18.0,W,2018-03-07
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,0.6,W,-4.9,W,0.0,W,2018-03-08
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,-1.6,W,-4.3,W,0.0,W,2018-03-09
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,5.0,W,-6.0,W,0.0,W,2018-03-10
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,5.0,W,-6.0,W,0.0,W,2018-03-11
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,6.1,W,-3.2,W,0.0,W,2018-03-12
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,1.1,W,-3.8,W,3.0,W,2018-03-13
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,-1.6,W,-6.0,W,0.0,W,2018-03-14
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,5.6,W,-2.7,W,0.0,W,2018-03-15
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,2.2,W,-5.5,W,0.0,W,2018-03-16
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,2.8,W,-6.6,W,0.0,W,2018-03-17
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,11.1,W,-4.3,W,0.0,W,2018-03-18
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,13.3,W,-1.0,W,0.0,W,2018-03-19
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,4.4,W,-2.7,W,33.0,W,2018-03-20
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,0.0,W,-3.2,W,89.0,W,2018-03-21
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,3.3,W,-5.5,W,0.0,W,2018-03-22
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,3.9,W,-3.8,W,0.0,W,2018-03-23
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,5.0,W,-4.9,W,0.0,W,2018-03-24
USW00014762,"PITTSBURGH ALLEGHENY CO AP    ",PA,12.951629049911302,4.4,W,-6.0,W,0.0,W,2018-03-25
