id,name,state,dist,tmax,tmax_sflag,tmin,tmin_sflag,prcp,prcp_sflag,date
USC00237051,"RAYMORE                       ",MO,28.126367665160153,12.8,7,1.7,7,0.0,7,2018-03-01
USC00237051,"RAYMORE                       ",MO,28.126367665160153,12.2,7,-1.7,7,0.0,7,2018-03-02
USC00237051,"RAYMORE                       ",MO,28.126367665160153,14.4,7,-1.1,7,0.0,7,2018-03-03
USC00237051,"RAYMORE                       ",MO,28.126367665160153,18.9,7,2.8,7,0.0,7,2018-03-04
USC00237051,"RAYMORE                       ",MO,28.126367665160153,16.1,7,6.7,7,0.0,7,2018-03-05
USC00237051,"RAYMORE                       ",MO,28.126367665160153,12.2,7,2.8,7,0.0,7,2018-03-06
USC00237051,"RAYMORE                       ",MO,28.126367665160153,6.1,7,-3.3,7,0.0,7,2018-03-07
USC00237051,"RAYMORE                       ",MO,28.126367665160153,4.4,7,-6.1,7,0.0,7,2018-03-08
USC00237051,"RAYMORE                       ",MO,28.126367665160153,8.3,7,-6.1,7,0.0,7,2018-03-09
USC00237051,"RAYMORE                       ",MO,28.126367665160153,15.6,7,-1.1,7,0.0,7,2018-03-10
USC00237051,"RAYMORE                       ",MO,28.126367665160153,13.3,7,-1.1,7,3.0,7,2018-03-11
USC00237051,"RAYMORE                       ",MO,28.126367665160153,5.0,7,-0.6,7,0.0,7,2018-03-12
USC00237051,"RAYMORE                       ",MO,28.126367665160153,10.6,7,-1.7,7,0.0,7,2018-03-13
USC00237051,"RAYMORE                       ",MO,28.126367665160153,10.0,7,-2.8,7,0.0,7,2018-03-14
USC00237051,"RAYMORE                       ",MO,28.126367665160153,17.8,7,-2.8,7,0.0,7,2018-03-15
USC00237051,"RAYMORE                       ",MO,28.126367665160153,24.4,7,7.8,7,25.0,7,2018-03-16
USC00237051,"RAYMORE                       ",MO,28.126367665160153,15.0,7,3.3,7,8.0,7,2018-03-17
USC00237051,"RAYMORE                       ",MO,28.126367665160153,6.7,7,3.3,7,0.0,7,2018-03-18
USC00237051,"RAYMORE                       ",MO,28.126367665160153,9.4,7,3.9,7,99.0,7,2018-03-19
USC00237051,"RAYMORE                       ",MO,28.126367665160153,5.6,7,2.8,7,315.0,7,2018-03-20
USC00237051,"RAYMORE                       ",MO,28.126367665160153,10.0,7,0.6,7,0.0,7,2018-03-21
USC00237051,"RAYMORE                       ",MO,28.126367665160153,11.7,7,0.6,7,0.0,7,2018-03-22
USC00237051,"RAYMORE                       ",MO,28.126367665160153,19.4,7,3.3,7,0.0,7,2018-03-23
USC00237051,"RAYMORE                       ",MO,28.126367665160153,15.6,7,6.7,7,0.0,7,2018-03-24
USC00237051,"RAYMORE                       ",MO,28.126367665160153,11.7,7,0.6,7,0.0,7,2018-03-25
USC00237051,"RAYMORE                       ",MO,28.126367665160153,7.8,7,0.6,7,114.0,7,2018-03-26
USC00237051,"RAYMORE                       ",MO,28.126367665160153,15.0,7,5.6,7,513.0,7,2018-03-27
USC00237051,"RAYMORE                       ",MO,28.126367665160153,15.0,7,4.4,7,5.0,7,2018-03-28
USC00237051,"RAYMORE                       ",MO,28.126367665160153,9.4,7,4.4,7,10.0,7,2018-03-29
